,YouTubeID,Title,Description,Duration,Duration_HHMMSS,Duration_Seconds
540,ReVyXBuuBcU,The Lord's Supper - South Sudan Sign Language - KGH - Dialogue,"The Lord's Supper: Luke 22:7-14, Matthew 26:21-36
South Sudan Sign Language - Know God How Story 25",PT8M13S,0:8:13,493.0
541,UQL4lIv0RNQ,The Lord's Supper - South Sudan Sign Language - KGH - More Info,"The Lord's Supper: Luke 22:7-14, Matthew 26:21-36
South Sudan Sign Language - Know God How Story 25",PT2M50S,0:2:50,170.0
542,INo7Oy1Ojow,The Lord's Supper - South Sudan Sign Language - KGH - Story,"The Lord's Supper: Luke 22:7-14, Matthew 26:21-36
South Sudan Sign Language -  Know God How Story 25",PT8M15S,0:8:15,495.0
543,MGPPOEExoBg,The Lord's Supper - South Sudan Sign Language - KGH - Intro,"The Lord's Supper: Luke 22:7-14, Matthew 26:21-36
South Sudan Sign Language - Know God How Story 25",PT4M22S,0:4:22,262.0
544,IlIVtC-Jd28,The Lord's Supper - South Sudan Sign Language - KGH - Topic,"The Lord's Supper: Luke 22:7-14, Matthew 26:21-36
South Sudan Sign Language - Know God How Story 25",PT18S,0:0:18,18.0
545,F2k2UUIdbuU,Jesus' Story About the Rich Man and Lazarus - South Sudan Sign Language - KGH - Dialogue,"Jesus' Story About the Rich Man and Lazarus: Luke 16:19-31
South Sudan Sign Language - Know God How Story 23",PT10M25S,0:10:25,625.0
546,ThwS2QPnZuQ,Jesus' Story About the Rich Man and Lazarus - South Sudan Sign Language - KGH - Story,"Jesus' Story About the Rich Man and Lazarus: Luke 16:19-31
South Sudan Sign Language - Know God How Story 24",PT6M43S,0:6:43,403.0
547,0aNh4i6F2fM,Jesus' Story About the Rich Man and Lazarus - South Sudan Sign Language - KGH - Intro,"Jesus' Story About the Rich Man and Lazarus: Luke 16:19-31
South Sudan Sign Language - Know God How Story 24",PT3M4S,0:3:4,184.0
548,Bk82hduPqfU,Jesus' Story About the Rich Man and Lazarus - South Sudan Sign Language - KGH - Topic,"Jesus' Story About the Rich Man and Lazarus: Luke 16:19-31
South Sudan Sign Language - Know God How Story 24",PT20S,0:0:20,20.0
549,fQrNgY1wtD4,Jesus and a Deaf Man - South Sudan Sign Language - KGH - Dialogue,"Jesus and a Deaf Man: Mark 7:31-37
South Sudan Sign Language - Know God How Story 23",PT4M10S,0:4:10,250.0
550,6LY3rksJjTw,Jesus and a Deaf Man - South Sudan Sign Language - KGH - More Info,"Jesus and a Deaf Man: Mark 7:31-37
South Sudan Sign Language - Know God How Story 23",PT52S,0:0:52,52.0
551,7fpw-WZy3GE,Jesus and a Deaf Man - South Sudan Sign Language - KGH - Story,"Jesus and a Deaf Man: Mark 7:31-37
South Sudan Sign Language - Know God How Story 23",PT2M11S,0:2:11,131.0
552,qE1z8HlFdPA,Jesus and a Deaf Man - South Sudan Sign Language - KGH - Intro,"Jesus and a Deaf Man: Mark 7:31-37
South Sudan Sign Language - Know God How Story 23",PT3M47S,0:3:47,227.0
553,D6PgUBqYmrk,Jesus and a Deaf Man - South Sudan Sign Language - KGH - Topic,"Jesus and a Deaf Man: Mark 7:31-37
South Sudan Sign Language - Know God How Story 23",PT17S,0:0:17,17.0
554,y1Pw1MD-SkE,Bleeding Woman and Jairus' Daughter - South Sudan Sign Language - KGH - Dialogue,"Bleeding Woman and Jairus' Daughter: Mark 5:21-43
South Sudan Sign Language - Know God How Story 22",PT9M6S,0:9:6,546.0
555,qVy2WhTA3Bg,Bleeding Woman and Jairus' Daughter - South Sudan Sign Language - KGH - More Info,"Bleeding Woman and Jairus' Daughter: Mark 5:21-43
South Sudan Sign Language - Know God How Story 22",PT4M4S,0:4:4,244.0
556,rA6aY1vY4Pc,Bleeding Woman and Jairus' Daughter - South Sudan Sign Language - KGH - Story,"Bleeding Woman and Jairus' Daughter: Mark 5:21-43
South Sudan Sign Language - Know God How Story 22",PT7M8S,0:7:8,428.0
557,Obb6bGMZGNI,Bleeding Woman and Jairus' Daughter - South Sudan Sign Language - KGH - Intro,"Bleeding Woman and Jairus' Daughter: Mark 5: 21-43
South Sudan Sign Language - Know God How Story 22",PT4M45S,0:4:45,285.0
558,yJ8gHhX28X0,Bleeding Woman and Jairus' Daughter - South Sudan Sign Language - KGH - Topic,"Bleeding Woman and Jairus' Daughter: Mark 5:21-43
South Sudan Sign Language - Know God How Story 22",PT26S,0:0:26,26.0
559,4QEF_rjSCC8,Jesus Calms the Storm and Orders Bad Spirits Out - South Sudan Sign Language - KGH - Dialogue,"Jesus Calms the Storm and Orders Bad Spirits Out: Mark 4:35-41, 5:1-20
South Sudan Sign Language - Know God How Story 21",PT9M53S,0:9:53,593.0
560,w-j-804Hztg,Jesus Calms the Storm and Orders Bad Spirits Out - South Sudan Sign Language - KGH - More Info,"Jesus Calms the Storm & Orders Bad Spirits Out: Mark 4:35-41, 5:1-20
South Sudan Sign Language - Know God How Story 21",PT4M46S,0:4:46,286.0
561,cCxSZbIBjxo,Jesus Calms the Storm and Orders Bad Spirits Out - South Sudan Sign Language - KGH - Story,"Jesus Calms the Storm and Orders Bad Spirits Out: Mark 4:35-41, 5:1-20
South Sudan Sign Language - Know God How Story 21",PT8M44S,0:8:44,524.0
562,jqndQyxP4iE,Jesus Calms the Storm and Orders Bad Spirits Out - South Sudan Sign Language - KGH - Intro,"Jesus Calms the Storm and Orders Bad Spirits Out: Mark 4:35-41, 5:1-20
South Sudan Sign Language - Know God How Story 21",PT5M22S,0:5:22,322.0
563,ZeXzwdn6HPM,Jesus Calms the Storm and Orders Bad Spirits Out - South Sudan Sign Language - KGH - Topic,"Jesus Calms the Storm and Orders Bad Spirits Out: Mark 4:35-41, 5:1-20
South Sudan Sign Language - Know God How Story 21",PT28S,0:0:28,28.0
564,yZeO2WtyyRk,A Woman Washes Jesus' Feet - South Sudan Sign Language - KGH - Dialogue,"A Woman Washes Jesus' Feet: Luke 7: 36-50
South Sudan Sign Language - Know God How Story 20",PT8M9S,0:8:9,489.0
565,oX4jvAm3-8k,A Woman Washes Jesus' Feet - South Sudan Sign Language - KGH - More Info,"A Woman Washes Jesus' Feet: Luke 7: 36-50
South Sudan Sign Language - Know God How Story 20",PT8M8S,0:8:8,488.0
566,YdsSgQV90bA,A Woman Washes Jesus' Feet - South Sudan Sign Language - KGH - Story,"A Woman Washes Jesus' Feet: Luke 7: 36-50
South Sudan Sign Language - Know God How Story 20",PT5M31S,0:5:31,331.0
567,8OJI_2NyaAk,A Woman Washes Jesus' Feet - South Sudan Sign Language - KGH - Intro,"A Woman Washes Jesus' Feet: Luke 7: 36-50
South Sudan Sign Language - Know God How Story 20",PT3M7S,0:3:7,187.0
568,ospTYP3ALTU,A Woman Washes Jesus' Feet - South Sudan Sign Language - KGH - Topic,"A Woman Washes Jesus' Feet: Luke 7: 36-50
South Sudan Sign Language - Know God How Story 20",PT19S,0:0:19,19.0
569,nCHKTh_2fhs,Jesus Calls Matthew the Tax Collector - South Sudan Sign Language - KGH - Dialogue,"Jesus Calls Matthew the Tax Collector: Mark 2:13-17
South Sudan Sign Language - Know God How Story 19",PT5M7S,0:5:7,307.0
570,jOt0x4SDai0,Jesus Calls Matthew the Tax Collector - South Sudan Sign Language - KGH - More Info,"Jesus Calls Matthew the Tax Collector: Mark 2:13-17
South Sudan Sign Language - Know God How Story 19",PT4M26S,0:4:26,266.0
571,yR2mo_b866Y,Jesus Calls Matthew the Tax Collector - South Sudan Sign Language - KGH - Story,"Jesus Calls Matthew the Tax Collector: Mark 2:13-17
South Sudan Sing Language - Know God How Story 19",PT4M20S,0:4:20,260.0
572,iKNmY9eDHTQ,Jesus Calls Matthew the Tax Collector - South Sudan Sign Language - KGH - Intro,"Jesus Calls Matthew the Tax Collector: Mark 2:13-17
South Sudan Sign Language - Know God How Story 19",PT2M37S,0:2:37,157.0
573,kPUpiuwoLxA,Jesus Calls Matthew the Tax Collector - South Sudan Sign Language - KGH - Topic,"Jesus Calls Matthew the Tax Collector: Mark 2:13-17
South Sudan Sign Language - Know God How Story 19",PT13S,0:0:13,13.0
574,rpGE20tBQVA,Jesus Heals a Paralytic Man - South Sudan Sign Language - KGH - Dialogue,"Jesus Heals a Paralytic Man: Mark 2:1-12
South Sudan Sign Language - Know God How Story 18",PT8M24S,0:8:24,504.0
575,GSiYapCjKRo,Jesus Heals a Paralytic Man - South Sudan Sign Language - KGH - More Info,"Jesus Heals a Paralytic Man: Mark 2:1-12
South Sudan Sign Language - Know God How Story 18",PT2M9S,0:2:9,129.0
576,wD13SOLUClM,Jesus Heals a Paralytic Man - South Sudan Sign Language - KGH - Story,"Jesus Heals a Paralytic Man: Mark 2:1-12
South Sudan Sign Language - Know God How Story 18",PT4M13S,0:4:13,253.0
577,CLhTx_1QXW4,Jesus Heals a Paralytic Man - South Sudan Sign Language - KGH - Intro,"Jesus Heals a Paralytic Man: Mark 2:1-12
South Sudan Sign Language - Know God How Story 18",PT3M12S,0:3:12,192.0
578,96ESKQSOttk,Jesus Heals a Paralytic Man - South Sudan Sign Language - KGH - Topic,"Jesus Heals a Paralytic Man: Mark 2:1-12
South Sudan Sign Language - Know God How Story 18",PT15S,0:0:15,15.0
579,Pt0l09q-opM,The Samaritan Woman - South Sudan Sign Language - KGH - Dialogue,"The Samaritan Woman: John 4:1-42
South Sudan Sign Language - Know God How Story 17",PT10M26S,0:10:26,626.0
580,PIybuQ7O4vk,The Samaritan Woman - South Sudan Sign Language - KGH - More Info,"The Samaritan Woman: John 4:1-42
South Sudan Sign Language - Know God How Story 17",PT10M6S,0:10:6,606.0
581,X1GZoQAberA,The Samaritan Woman - South Sudan Sign Language - KGH - Story,"The Samaritan Woman: John 4:1-42
South Sudan Sign Language - Know God How Story 17",PT13M46S,0:13:46,826.0
582,IRyrnRNkjSg,The Samaritan Woman - South Sudan Sign Language - KGH - Intro,"The Samaritan Woman: John 4:1-42
South Sudan Sign Language - Know God How Story 17",PT10M20S,0:10:20,620.0
583,_laX6hQW1x8,The Samaritan Woman - South Sudan Sign Language - KGH - Topic,"The Samaritan Woman: John 4:1-42
South Sudan Sign Language - Know God How Story 17",PT21S,0:0:21,21.0
584,4ytB-pbnWO0,Nicodemus Meets Jesus - South Sudan Sign Language - KGH - Dialogue,"Nicodemus Meets Jesus: John 3:1-18
South Sudan Sing Language - Know God How Story 16",PT8M40S,0:8:40,520.0
585,gTqb--QrSKg,Nicodemus Meets Jesus - South Sudan Sign Language - KGH - More Info,"Nicodemus Meets Jesus: John 3:1-18
South Sudan Sign Language - Know God How Story 16",PT2M21S,0:2:21,141.0
586,byUbODoYZPk,Nicodemus Meets Jesus - South Sudan Sign Language - KGH - Story,"Nicodemus Meets Jesus: John 3:1-18
South Sudan Sign Language - Know God How Story 16",PT6M1S,0:6:1,361.0
587,vEyX-Ducyr8,Nicodemus Meets Jesus - South Sudan Sign Language - KGH - Intro,"Nicodemus Meets Jesus: John 3:1-18
South Sudan Sign Language - Know God How Story 16",PT3M21S,0:3:21,201.0
588,i6Nn589xWiI,Nicodemus Meets Jesus - South Sudan Sign Language - KGH - Topic,"Nicodemus Meets Jesus: John 3:1-18
South Sudan Sign Language - Know God How Story 16",PT15S,0:0:15,15.0
589,IaiOMp1ACjI,"Jesus, God's Lamb - South Sudan Sign Language - KGH - Dialogue","Jesus, God's Lamb: John 1:29-34
South Sudan Sign Language - Know God How Story 15",PT9M32S,0:9:32,572.0
590,TM39igjQEUU,"Jesus, God's Lamb - South Sudan Sign Language - KGH - More Info","Jesus, God's Lamb: John 1:29-34
South Sudan Sign Language - Know God How Story 15",PT2M58S,0:2:58,178.0
591,9NWUZknOrWo,"Jesus, God's Lamb - South Sudan Sign Language - KGH - Story","Jesus, God's Lamb: John 1:29-34
South Sudan Sign Language - Know God How Story 15",PT2M20S,0:2:20,140.0
592,RWBRudVCk0o,"Jesus, God's Lamb - South Sudan Sign Language - KGH - Intro","Jesus, God's Lamb: John 1:29-34
South Sudan Sign Language - Know God How Story 15",PT4M48S,0:4:48,288.0
593,SHEQI-K0_xs,"Jesus, God's Lamb - South Sudan Sign Language - KGH - Topic","Jesus, God's Lamb: John 1:29-34
South Sudan Sign Language - Know God How Story 15",PT22S,0:0:22,22.0
594,hQ6en4ut2r8,John the Baptist Baptizes Jesus - South Sudan Sign Language - KGH - Dialogue,"John the Baptist Baptizes Jesus: Matthew 3:1-17
South Sudan Sign Language - Know God How Story 14",PT15M24S,0:15:24,924.0
595,Jfxm9fz_Avg,John the Baptist Baptizes Jesus - South Sudan Sign Language - KGH - More Info,"John the Baptist Baptizes Jesus: Matthew 3:1-17
South Sudan Sign Language - Know God How Story 14",PT16M31S,0:16:31,991.0
596,pEe3hCvvTSU,John the Baptist Baptizes Jesus - South Sudan Sign Language - KGH - Story,"John the Baptist Baptizes Jesus: Matthew 3:1-17
South Sudan Sign Language - Know God How Story 14",PT9M44S,0:9:44,584.0
597,0J8Jr37ER8U,John the Baptist Baptizes Jesus - South Sudan Sign Language - KGH - Intro,"John the Baptist Baptizes Jesus: Matthew 3:1-17
South Sudan Sign Language - Know God How Story 14",PT9M3S,0:9:3,543.0
598,KJw28UmHKd0,John the Baptist Baptizes Jesus - South Sudan Sign Language - KGH - Topic,"John the Baptist Baptizes Jesus: Matthew 3:1-17
South Sudan Sign Language - Know God How Story 14",PT27S,0:0:27,27.0
599,UEh_L_7mOzI,Jesus is Born - South Sudan Sign Language - KGH - Dialogue,"Jesus is Born: Luke 1:26-56, Matthew 1:18-25, Luke 2:1-20
South Sudan Sign Language - Know God How Story 13",PT11M48S,0:11:48,708.0
600,SJsif3nG644,Jesus is Born - South Sudan Sign Language - KGH - More Info,"Jesus is Born: Luke 1:26-56, Matthew 1:18-25, Luke 2:1-20
South Sudan Sign Language - Know God How Story 13",PT4M14S,0:4:14,254.0
601,ulX6G_19Z_I,Jesus is Born - South Sudan Sign Language - KGH - Story,"Jesus is Born: Luke 1:26-56, Matthew 1:18-25, Luke 2:1-20
South Sudan Sign Language - Know God How Story 13",PT12M59S,0:12:59,779.0
602,mraqIgT5dSw,Jesus is Born - South Sudan Sign Language - KGH - Intro,"Jesus is Born: Luke 1:26-56, Matthew 1:18-25, Luke 2:1-20
South Sudan Sign Language - Know God How Story 13",PT4M1S,0:4:1,241.0
603,glj87y_d7ns,Jesus is Born - South Sudan Sign Language - KGH - Topic,"Jesus is Born: Luke 1:26-56, Matthew 1:18-25, Luke 2:1-20
South Sudan Sign Language - Know Jesus How Story 13",PT15S,0:0:15,15.0
604,HrWMfoh16UU,God Promises a Savior - South Sudan Sign Language - KGH - More Info,"God Promises a Savior: Micah 1:1, 5:2, Isaiah 7:14, 53:2-12
South Sudan Sign Language - Know God How Story 12",PT14M48S,0:14:48,888.0
605,-GdPeGfoxdc,God Promises a Savior - South Sudan Sign Language - KGH - Story,"God Promises a Savior: Micah 1:1, 5:2, Isaiah 7:14, 53:2-12
South Sudan Sign Language - Know God How Story 12",PT5M42S,0:5:42,342.0
606,OKOG5kWRuJM,God Promises a Savior - South Sudan Sign Language - KGH - Intro,"God Promises a Savior: Micah 1:1, 5:2, Isaiah 7:14, 53:2-12
South Sudan Sign Language - Know God How Story 12",PT14M2S,0:14:2,842.0
607,fRzGVcKF8AU,God Promises a Savior - South Sudan Sign Language - KGH - Topic,"God Promises a Savior: Micah 1:1, 5:2, Isaiah 7:14, 53:2-12
South Sudan Sign Language - Know God How Story 12",PT17S,0:0:17,17.0
608,joFi9uq-Yyg,David and Bathsheba - South Sudan Sign Language - KGH - Dialogue,"David and Bathsheba: 2 Samuel 11:1-27, 12:1-25
South Sudan Sign Language - Know God How Story 11",PT16M57S,0:16:57,1017.0
609,fIjZUVOWTjg,David and Bathsheba - South Sudan Sign Language - KGH - More Info,"David and Bathsheba: 2 Samuel 11:1-27, 12:1-25
South Sudan Sign Language - Know God How Story 11",PT12M46S,0:12:46,766.0
610,6ffY1E1IkC4,David and Bathsheba - South Sudan Sign Language - KGH - Story,"David and Bathsheba: 2 Samuel 11:1-27, 12:1-25
South Sudan Sign Language - Know God How Story 11",PT26M49S,0:26:49,1609.0
611,-Lj9tAONXWU,David and Bathsheba - South Sudan Sign Language - KGH - Intro,"David and Bathsheba: 2 Samuel 11:1-27, 12:1-25
South Sudan Sign Language - Know God How Story 11",PT6M13S,0:6:13,373.0
612,fCQRPxHH6U0,David and Bathsheba - South Sudan Sign Language - KGH - Topic,"David and Bathsheba: 2 Samuel 11:1-27, 12:1-25
South Sudan Sign Language - Know God How Story 11",PT15S,0:0:15,15.0
613,P5alXzpC_xk,The Ten Commandments: South Sudan Sign Language - KGH - Dialogue,"The Ten Commandments: Exodus 19:1-25, 20:1-20
South Sudan Sign Language - Know God How Story 10",PT8M36S,0:8:36,516.0
614,cydTkvnbGqs,The Ten Commandments - South Sudan Sign Language - KGH - More Info,"The Ten Commandments: Exodus 19:1-25, 20:1-20
South Sudan Sign Language - Know God How Story 10",PT7M19S,0:7:19,439.0
615,hzLIFhFH4Fs,The Ten Commandments - South Sudan Sign Language - KGH - Story,"The Ten Commandments: Exodus 19:1-25, 20:1-20
South Sudan Sign Language - Know God How Story 10",PT15M41S,0:15:41,941.0
616,u0rvj8TJIHg,The Ten Commandments - South Sudan Sign Language - KGH - Intro,"The Ten Commandments: Exodus 19:1-25, 20:1-20
South Sudan Sign Language - Know God How Story 10",PT2M16S,0:2:16,136.0
617,cfb1jlyGGOU,The Ten Commandments - South Sudan Sign Language - KGH - Topic,"The Ten Commandments: Exodus 19:1-25, 20:1-20
South Sudan Sign Language - Know God How Story 10",PT13S,0:0:13,13.0
618,koCRAsf8S3g,God Saves the Israelites from Egypt - South Sudan Sign Language - KGH - Dialogue,"God Saves the Israelites from Egypt: Exodus 12:1-40
South Sudan Sign Language - Know God How Story 9",PT10M28S,0:10:28,628.0
619,NvqZwUVeBWc,God Saves the Israelites from Egypt - South Sudan Sign Language - KGH - More Info,"God Saves the Israelites from Egypt: Exodus 12:1-40
South Sudan Sign Language - Know God How Story 9",PT6M40S,0:6:40,400.0
620,Q4XqJ8YlUko,God Saves the Israelites from Egypt - South Sudan Sign Language - KGH - Story,"God Saves the Israelites from Egypt: Exodus 12:1-40
South Sudan Sign Language - Know God How Story 9",PT14M58S,0:14:58,898.0
621,9wxMa7tRKrM,God Saves the Israelites from Egypt - South Sudan Sign Language - KGH - Intro,"God Saves the Israelites from Egypt: Exodus 12:1-40
South Sudan Sign Langauge - Know God How Story 9",PT4M1S,0:4:1,241.0
622,2zek-FuUKs4,God Saves the Israelites from Egypt - South Sudan Sign Language - KGH - Topic,"God Saves the Israelites from Egypt: Exodus 12:1-40
South Sudan Sign Language - Know God How Story 9",PT30S,0:0:30,30.0
623,nSwXzCVtErQ,God Calls Moses - South Sudan Sign Language - KGH - Dialogue,"God Calls Moses: Exodus 3:1-22, 4:1-20
South Sudan Sign Language - Know God How Story 8",PT13M24S,0:13:24,804.0
624,Fjfkk8kRyw8,God Calls Moses - South Sudan Sign Language - KGH - More Info,"God Calls Moses: Exodus 3:1-22, 4:1-20
South Sudan Sign Language - Know God How Story 8",PT48S,0:0:48,48.0
625,ZV26st1OJgU,God Calls Moses - South Sudan Sign Language - KGH - Story,"God Calls Moses: Exodus 3:1-22, 4:1-20
South Sudan Sign Language - Know God How Story 8",PT14M36S,0:14:36,876.0
626,MwZXU2dvKN8,God Calls Moses - South Sudan Sign Language - KGH - Intro,"God Calls Moses: Exodus 3:1-22, 4:1-20
South Sudan Sign Language - Know God How Story 8",PT4M45S,0:4:45,285.0
627,LPNSFBRWWpY,God Calls Moses - South Sudan Sign Language - KGH - Topic,"God Calls Moses: Exodus 3:1-22, 4:1-20
South Sudan Sign Language - Know God How Story 8",PT17S,0:0:17,17.0
628,ak8WG_g3Dn8,God Tests Abraham - South Sudan Sign Language - KGH - Dialogue,"God Tests Abraham: Genesis 22:1-19
South Sudan Sign Language - Know God How Story 7",PT11M15S,0:11:15,675.0
629,hC0jtRS6pGc,God Tests Abraham - South Sudan Sign Language - KGH - More Info,"God Tests Abraham: Genesis 22:1-19
South Sudan Sign Language - Know God How Story 7",PT6M11S,0:6:11,371.0
630,c4V1iZZhTkM,God Tests Abraham - South Sudan Sign Language - KGH - Story,"God Tests Abraham: Genesis 22:1-19
South Sudan Sign Language - Know God How Story 7",PT9M27S,0:9:27,567.0
631,JiyYLapesNY,God Tests Abraham - South Sudan Sign Language - KGH - Intro,"God Tests Abraham: Genesis 22:1-19
South Sudan Sign Language - Know God How Story 7",PT6M15S,0:6:15,375.0
632,4wWqqo3rcuQ,God Tests Abraham - South Sudan Sign Language - KGH - Topic,"God Tests Abraham: Genesis 22:1-19
South Sudan Sign Language - Know God How Story 7",PT18S,0:0:18,18.0
633,U_TDXyviIYw,The Lord Calls Abram - South Sudan Sign Language - KGH - Dialogue,"The Lord Calls Abram: Genesis 12:1-20, 13:1-18
South Sudan Sign Language - Know God How Story 6",PT13M34S,0:13:34,814.0
634,yN87Q2m7P78,The Lord Calls Abram - South Sudan Sign Language - KGH - More Info,"The Lord Calls Abram: Genesis 12:1-20, 13:1-18
South Sudan Sign Language - Know God How Story 6",PT4M43S,0:4:43,283.0
635,IaU9THu06Bs,The Lord Calls Abram - South Sudan Sign Language - KGH - Story,"The Lord Calls Abram: Genesis 12:1-20, 13:1-18
South Sudan Sign Language - Know God How Story 6",PT16M56S,0:16:56,1016.0
636,zzP2sxuyuDE,The Lord Calls Abram - South Sudan Sign Language - KGH - Intro,"The Lord Calls Abram: Genesis 12:1-20, 13:1-18
South Sudan Sign Language - Know God How Story 6",PT2M4S,0:2:4,124.0
637,kkJJm3wBZ98,The Lord Calls Abram - South Sudan Sign Language - KGH - Topic,"The Lord Calls Abram: Genesis 12:1-20, 13:1-18
South Sudan Sign Language - Know God How Story 6",PT13S,0:0:13,13.0
638,f631xtC8bCE,Noah and the Flood - South Sudan Sign Language - KGH - Dialogue,"Noah and the Flood: Genesis 6:1-22, 7:1-24, 8:1-22, 9:1-17
South Sudan Sign Language - Know God How Story 5",PT9M5S,0:9:5,545.0
639,XiZ-rPXBeRM,Noah and the Flood - South Sudan Sign Language - KGH - More Info,"Noah and the Flood: Genesis 6:1-22, 7:1-24, 8:1-22, 9:1-17
South Sudan Sign Language - Know God How Story 5",PT7M17S,0:7:17,437.0
640,BpZN7v1SAUk,Noah and the Flood - South Sudan Sign Language - KGH - Story,"Noah and the Flood: Genesis 6:1-22, 7:1-24, 8:1-22, 9:1-17
South Sudan Sign Language - Know God How Story 5",PT18M14S,0:18:14,1094.0
641,-RSezz1P4uw,Noah and the Flood - South Sudan Sign Language - KGH - Intro,"Noah and the Flood: Genesis 6:1-22, 7:1-24, 8:1-22, 9:1-17
South Sudan Sign Language - Know God How Story 5",PT2M48S,0:2:48,168.0
642,E23_jFQ1hYw,Noah and the Flood - South Sudan Sign Language - KGH - Topic,"Noah and the Flood: Genesis 6:1-22, 7:1-24, 8:1-22, 9:1-17
South Sudan Sign Language - Know God How Story 5",PT25S,0:0:25,25.0
643,q5aBQK4tY2A,Cain and Abel - South Sudan Sign Language - KGH - Dialogue,"Cain and Abel: Genesis 4:1-26
South Sudan Sign Language - Know God How Story 4",PT11M50S,0:11:50,710.0
644,kwiiKexW-Ek,Cain and Abel - South Sudan Sign Language - KGH - More Info,"Cain and Abel: Genesis 4:1-26
South Sudan Sign Language - Know God How Story 4",PT1M45S,0:1:45,105.0
645,JrRADuk5Gug,Cain and Abel - South Sudan Sign Language - KGH - Story,"Cain and Abel: Genesis 4:1-26
South Sudan Sign Language - Know God How Story 4",PT7M33S,0:7:33,453.0
646,YLGimaMQn1Y,Cain and Abel - South Sudan Sign Language - KGH - Intro,"Cain and Abel: Genesis 4:1-26
South Sudan Sign Language - Know God How Story 4",PT1M59S,0:1:59,119.0
647,6mOnUN2IBl8,Cain and Abel - South Sudan Sign Language - KGH - Topic,"Cain and Abel: Genesis 4:1-26
South Sudan Sign Language - Know God How Story 4",PT19S,0:0:19,19.0
648,IkjT3SGjFFA,Man and Woman Disobey God - South Sudan Sign Language - KGH - Dialogue,"Man and Woman Disobey God: Genesis 3:1-24
South Sudan Sign Language - Know God How Story 3",PT10M54S,0:10:54,654.0
649,X9FiwY0nF00,Man and Woman Disobey God - South Sudan Sign Language - KGH  - More Info,"Man and Woman Disobey God: Genesis 3:1-24
South Sudan Sign Language - Know God How Story 3",PT1M58S,0:1:58,118.0
650,qajdfYz_1Zs,Man and Women Disobey God - South Sudan Sign Language - KGH - Story,"Man and Woman Disobey God: Genesis 3:1-24
South Sudan Sign Language - Know God How Story 3",PT8M10S,0:8:10,490.0
651,EWfsxPSikvA,Man and Woman Disobey God - South Sudan Sign Language - KGH - Intro,"Man and Woman Disobey God: Genesis 3:1-24
South Sudan Sign Language - Know God How Story 3",PT2M30S,0:2:30,150.0
652,vi2x1bn8gBc,Man and Woman Disobey God - South Sudan Sign Language - KGH - Topic,"Man and Woman Disobey God: Genesis 3:1-24
South Sudan Sign Language - Know God How Story 3",PT12S,0:0:12,12.0
653,Nq9NUD5xhTI,God Made Man and Woman - South Sudan Sign Language - KGH - Dialogue,"God Made Man and Woman: Genesis 2: 7-25
South Sudan Sign Language - Know God How Story 2",PT8M19S,0:8:19,499.0
654,9NCVc0qOZiU,God Made Man and Woman - South Sudan Sign Language - KGH - More Info,"God Made Man and Woman: Genesis 2: 7-25
South Sudan Sign Language - Know God How Story 2",PT5M12S,0:5:12,312.0
655,mku1wsJEo60,God Made Man and Woman - South Sudan Sign Language - KGH - Story,"God Made Man and Woman: Genesis 2: 7-25
South Sudan Sign Language - Know God How Story 2",PT5M,0:5:0,300.0
656,bdxKUPgUT_Q,God Made Man and Woman - South Sudan Sign Language - KGH - Intro,"God Made Man and Woman: Genesis 2: 7-25
South Sudan Sign Language - Know God How Story 2",PT4M7S,0:4:7,247.0
657,decY0q2RAH8,God Made Man and Woman - South Sudan Sign Language - KGH - Topic,"God Made Man and Woman: Genesis 2: 7-25
South Sudan Sign Language - Know God How Story 2",PT21S,0:0:21,21.0
658,AnEKgx7Atkg,God's Creation - South Sudan Sign Language - KGH - Dialogue,"God's Creation: Genesis 1:1-31, 2:1-3
South Sudan Sign Language - Know God How Story 1",PT6M40S,0:6:40,400.0
659,0JIq6dbSXvI,God's Creation - South Sudan Sign Language - KGH - More Info,"God's Creation: Genesis 1:1-31, 2:1-3
South Sudan Sign Language - Know God How Story 1",PT3M13S,0:3:13,193.0
660,8gWIid27r8E,God's Creation - South Sudan Sign Language - KGH - Story,"God's Creation - Genesis 1:1-31, 2:1-3
South Sudan Sign Language - Know God How Story 1",PT11M36S,0:11:36,696.0
661,0LHAibHgSQU,God's Creation - South Sudan Sign Language - KGH - Intro,"God's Creation: Genesis 1:1-31, 2:1-3
South Sudan Sign Language - Know God How Story 1",PT2M2S,0:2:2,122.0
662,Ejuv26C55-A,God's Creation - South Sudan Sign Language - KGH - Topic,"God's Creation: Genesis 1:1-31, 2:1-3
South Sudan Sign Language - Know God How Story 1",PT14S,0:0:14,14.0
663,RDpzSHJu1YQ,Bible Timeline - South Sudan Sign Language - KGH,"Timeline for the Bible 
South Sudan Sign Language - Know God How",PT18M6S,0:18:6,1086.0
