,YouTubeID,Title,Description,Duration,Duration_HHMMSS,Duration_Seconds
479,8Xpsg4dAs3g,Topic - Three Men Visit Abraham - Nigerian Sign Language,"Three Men Visit Abraham - Genesis 18:1-16
Nigerian Sign Language - CBT 012, FGH 012",PT18S,0:0:18,18.0
480,tdBrpN0K1OU,Dialogue - God's Covenant with Abraham - Circumcision - Nigerian Sign Language,"God's Covenant with Abraham - Circumcision - Genesis 17:1-27
Nigerian Sign Language - CBT 011, FGH 011",PT5M47S,0:5:47,347.0
481,_p6Sx5Hipzg,More Information - God's Covenant with Abraham - Circumcision - Nigerian Sign Language,"God's Covenant with Abraham - Circumcision - Genesis 17:1-27
Nigerian Sign Language - CBT 011, FGH 011",PT1M31S,0:1:31,91.0
482,926WSE1uQCU,Story - God's Covenant with Abraham - Circumcision - Nigerian Sign Language,"God's Covenant with Abraham - Circumcision - Genesis 17:1-27
Nigerian Sign Language - CBT 011, FGH 011",PT7M35S,0:7:35,455.0
483,OHyswSOMwkQ,Introduction - God's Covenant with Abraham - Circumcision - Nigerian Sign Language,"God's Covenant with Abraham - Circumcision - Genesis 17:1-27
Nigerian Sign Language - CBT 011, FGH 011",PT1M33S,0:1:33,93.0
484,kDeH6uMvLcA,Topic - God's Covenant with Abraham - Circumcision - Nigerian Sign Language,"God's Covenant with Abraham - Circumcision - Genesis 17:1-27
Nigerian Sign Language - CBT 011, FGH 011",PT20S,0:0:20,20.0
485,mXH19u7dyBQ,"Dialogue - Abram, Sarai and Hagar - Nigerian Sign Language","Abram, Sarai and Hagar - Genesis 16:1-16
Nigerian Sign Language - CBT 010, FGH 010",PT4M41S,0:4:41,281.0
486,QQ6Rm9_UuJw,"More Information - Abram, Sarai and Hagar - Nigerian Sign Language","Abram, Sarai and Hagar - Genesis 16:1-16
Nigerian Sign Language - CBT 010, FGH 010",PT2M51S,0:2:51,171.0
487,5Y5DmTfMCDo,"Story - Abram, Sarai and Hagar - Nigerian Sign Language","Abram, Sarai and Hagar - Genesis 16:1-16
Nigerian Sign Language - CBT 010, FGH 010",PT5M21S,0:5:21,321.0
488,v0woABiK518,"Introduction - Abram, Sarai and Hagar - Nigerian Sign Language","Abram, Sarai and Hagar - Genesis 16:1-16
Nigerian Sign Language - CBT 010, FGH 010",PT1M54S,0:1:54,114.0
489,FJghx9Uqsf4,"Topic - Abram, Sarai and Hagar - Nigerian Sign Language","Abram, Sarai and Hagar - Genesis 16:1-16
Nigerian Sign Language - CBT 010, FGH 010",PT19S,0:0:19,19.0
490,xjaAmOW7J_8,Dialogue - The Lord's Covenant with Abram - Land - Nigerian Sign Language,"The Lord's Covenant with Abram - Land - Genesis 15:1-20
Nigerian Sign Language - CBT 009, FGH 009",PT6M12S,0:6:12,372.0
491,3eOxF3m2nE4,More Information - The Lord's Covenant with Abram - Land - Nigerian Sign Language,"The Lord's Covenant with Abram - Land - Genesis 15:1-20
Nigerian Sign Language - CBT 009, FGH 009",PT4M15S,0:4:15,255.0
492,ZvOnpAjZrls,Story - The Lord's Covenant with Abram - Land - Nigerian Sign Language,"The Lord's Covenant with Abram - Land - Genesis 15:1-20
Nigerian Sign Language - CBT 009, FGH 009",PT7M54S,0:7:54,474.0
493,lIj0pyFWeuA,Introduction - The Lord's Covenant with Abram - Land - Nigerian Sign Language,"The Lord's Covenant with Abram - Land - Genesis 15:1-20
Nigerian Sign Language - CBT 009, FGH 009",PT1M44S,0:1:44,104.0
494,4J6xyNwqp8w,Topic - The Lord's Covenant with Abram - Land - Nigerian Sign Language,"The Lord's Covenant with Abram - Land - Genesis 15:1-20
Nigerian Sign Language - CBT 009, FGH 009",PT22S,0:0:22,22.0
495,0HFaIamvaew,Dialogue - Abram Save Lot - Nigerian Sign Language,"Abram Save Lot - Genesis 14:8-24
Nigerian Sign Language - CBT008, FGH008",PT4M37S,0:4:37,277.0
496,Fk5bIPmwlSs,More Introduction - Abram Save Lot - Nigerian Sign Language,"Abram Save Lot - Genesis 14:8-24
Nigerian Sign Language - CBT008, FGH008",PT6M29S,0:6:29,389.0
497,jR8qhxM2LCM,Story - Abram Save Lot - Nigerian Sign Language,"Abram Save Lot - Genesis 14:8-24
Nigerian Sign Language - CBT008, FGH008",PT6M43S,0:6:43,403.0
498,3aY_ao3F-Js,Introduction - Abram Save Lot - Nigerian Sign Language,"Abram Save Lot - Genesis 14:8-24
Nigerian Sign Language - CBT008, FGH008",PT8M35S,0:8:35,515.0
499,JbLe2dRzhmU,Topic - Abram Save Lot - Nigerian Sign Language,"Abram Save Lot - Genesis 14:8-24
Nigerian Sign Language - CBT008, FGH008",PT15S,0:0:15,15.0
500,7Q8WmnIyKMc,Dialogue - The Lord Calls Abram - Nigerian Sign Langauge,"The Lord Calls Abram - Genesis 12:1-12, 13:1-18
Nigerian Sign Language - CBT 007, KGH 006, FGH 007",PT6M55S,0:6:55,415.0
501,RUWfJpWsu2Q,More Information - The Lord Calls Abram - Nigerian Sign Langauge,"The Lord Calls Abram - Genesis 12:1-12, 13:1-18
Nigerian Sign Language - CBT 007, KGH 006, FGH 007",PT4M14S,0:4:14,254.0
502,AIRoifRNx9M,Story - Noah and the Flood - Nigeria Sign Language,"Noah and the Flood - Genesis 6:1-22, 7:1-24, 8:1-22, 9:1-17
Nigeria Sign Language - CBT 005, KGH 005, FGH 005",PT13M39S,0:13:39,819.0
503,UIVGciQ_NfU,Introduction - The Lord Calls Abram - Nigerian Sign Langauge,"The Lord Calls Abram - Genesis 12:1-12, 13:1-18
Nigerian Sign Language - CBT 007, KGH 006, FGH 007",PT4M41S,0:4:41,281.0
504,tOriTK8WYGI,Topic - The Lord Calls Abram - Nigerian Sign Langauge,"The Lord Calls Abram - Genesis 12:1-12, 13:1-18
Nigerian Sign Language - CBT 007, KGH 006, FGH 007",PT22S,0:0:22,22.0
505,ScHrdnRppqg,"Dialogue - Noah & his family and Tower of Babel - Nigeria Sign Language - CBT 005, KGH 05, FGH 05","Noah & his family and Tower of Babel - Genesis 9:18-28; 10:1, 11:1-9
Nigeria Sign Language - CBT 006,  FGH 006",PT10M27S,0:10:27,627.0
506,sp5RSfz375g,More Information - Noah & his family and Tower of Babel - Nigeria Sign Language,"Noah & his family and Tower of Babel - Genesis 9:18-28; 10:1, 11:1-9
Nigeria Sign Language - CBT 006,  FGH 006",PT2M53S,0:2:53,173.0
507,gJcc8p-QW0Q,Story - Noah & his family and Tower of Babel - Nigeria Sign Language,"Noah & his family and Tower of Babel - Genesis 9:18-28; 10:1, 11:1-9
Nigeria Sign Language - CBT 006,  FGH 006",PT8M20S,0:8:20,500.0
508,3E_Z2JX4qWk,Introduction - Noah & his family and Tower of Babel - Nigeria Sign Language,"Noah & his family and Tower of Babel - Genesis 9:18-28; 10:1, 11:1-9
Nigeria Sign Language - CBT 006,  FGH 006",PT2M18S,0:2:18,138.0
509,WyCWKQMHAZA,"Topic - Noah & his family and Tower of Babel - Nigeria Sign Language - CBT 005, KGH 05, FGH 05","Noah & his family and Tower of Babel - Genesis 9:18-28; 10:1, 11:1-9
Nigeria Sign Language - CBT 006,  FGH 006",PT24S,0:0:24,24.0
510,9Nfas9TrNGg,Dialogue - Noah and the Flood - Nigeria Sign Language,"Noah and the Flood - Genesis 6:1-22, 7:1-24, 8:1-22, 9:1-17
Nigeria Sign Language - CBT 005, KGH 005, FGH 005",PT6M13S,0:6:13,373.0
511,I6ey9Ajv2Jg,More Information - Noah and the Flood - Nigeria Sign Language,"Noah and the Flood - Genesis 6:1-22, 7:1-24, 8:1-22, 9:1-17
Nigeria Sign Language - CBT 005, KGH 005, FGH 005",PT4M39S,0:4:39,279.0
512,FVtbrOD-9lM,Story - Noah and the Flood - Nigeria Sign Language,"Noah and the Flood - Genesis 6:1-22, 7:1-24, 8:1-22, 9:1-17
Nigeria Sign Language - CBT 005, KGH 005, FGH 005",PT11M27S,0:11:27,687.0
513,qDeqZj8Fxag,Introduction - Noah and the Flood - Nigeria Sign Language,"Noah and the Flood - Genesis 6:1-22, 7:1-24, 8:1-22, 9:1-17
Nigeria Sign Language - CBT 005, KGH 005, FGH 005",PT1M26S,0:1:26,86.0
514,tN2g72h4LkI,Topic - Noah and the Flood - Nigeria Sign Language,"Noah and the Flood - Genesis 6:1-22, 7:1-24, 8:1-22, 9:1-17
Nigeria Sign Language - CBT 005, KGH 005, FGH 005",PT17S,0:0:17,17.0
515,PlelWsYo2lQ,Dialogue - Cain & Abel - Nigeria Sign Language,"Cain & Abel - Genesis 4:1-17, 25-26
Nigeria Sign Language - CBT 004, KGH 004, FGH 004",PT9M7S,0:9:7,547.0
516,MI2TRb2e4wE,More Information - Cain & Abel - Nigeria Sign Language,"Cain & Abel - Genesis 4:1-17, 25-26
Nigeria Sign Language - CBT 004, KGH 004, FGH 004",PT37S,0:0:37,37.0
517,YKy2ThzwUdE,Story -  Cain & Abel - Nigeria Sign Language,"Cain & Abel - Genesis 4:1-17, 25-26
Nigeria Sign Language - CBT 004, KGH 004, FGH 004",PT5M28S,0:5:28,328.0
518,J93BaDYgDuw,Introduction - Cain & Abel - Nigeria Sign Language,"Cain & Abel - Genesis 4:1-17, 25-26
Nigeria Sign Language - CBT 004, KGH 004, FGH 004",PT1M19S,0:1:19,79.0
519,5kub0cu441c,Topic - Cain & Abel -Nigeria Sign Language,"Cain & Abel - Genesis 4:1-17, 25-26
Nigeria Sign Language - CBT 004, KGH 004, FGH 004",PT13S,0:0:13,13.0
520,43M0DVMyzZY,Dialogue - Man & Woman Disobey God - Nigeria Sign Language,"Man & Woman Disobey God - Genesis 3:1-24
Nigeria Sign Language - CBT 003, KGH 003, FGH 003",PT7M17S,0:7:17,437.0
521,42O2KUwo0C8,More Information - Man & Woman Disobey God - Nigeria Sign Language,"Man & Woman Disobey God - Genesis 3:1-24
Nigeria Sign Language - CBT 003, KGH 003, FGH 003",PT1M55S,0:1:55,115.0
522,mo6FIzAKAzc,Story - Man & Woman Disobey God - Nigeria Sign Language,"Man & Woman Disobey God - Genesis 3:1-24
Nigeria Sign Language - CBT 003, KGH 03, FGH 03",PT6M39S,0:6:39,399.0
523,Fm7JC9YSPpU,Introduction - Man & Woman Disobey God - Nigeria Sign Language,"Man & Woman Disobey God - Genesis 3:1-24
Nigeria Sign Language - CBT 003, KGH 003, FGH 003",PT2M13S,0:2:13,133.0
524,h0v-66llXl4,Topic - Man & Woman Disobey God -Nigeria Sign Language,"Man & Woman Disobey God - Genesis 3:1-24
Nigeria Sign Language - CBT 003, KGH 003, FGH 003",PT17S,0:0:17,17.0
525,FTj_qdhAsBk,Dialogue - God Made Man & Woman - Nigeria Sign Language,"God Made Man & Woman - Genesis 2:7-25
Nigeria Sign Language - CBT 002, KGH 002, FGH 002",PT6M44S,0:6:44,404.0
526,szGqdcv8Uso,More Information - God Made Man & Woman - Nigeria Sign Language,"God Made Man & Woman - Genesis 2:7-25
Nigeria Sign Language - CBT 002, KGH 002, FGH 002",PT2M33S,0:2:33,153.0
527,ErKm9EaSegY,Story - God Made Man & Woman - Nigeria Sign Language,"God Made Man & Woman - Genesis 2:7-25
Nigeria Sign Language - CBT 002, KGH 002, FGH 002",PT3M32S,0:3:32,212.0
528,RCyvzjdg8tw,Introduction - God Made Man & Woman - Nigeria Sign Language,"God Made Man & Woman - Genesis 2:7-25
Nigeria Sign Language - CBT 002, KGH 002, FGH 002",PT2M12S,0:2:12,132.0
529,kS5js9_eN_w,Topic - God Made Man & Woman - Nigeria Sign Language,"God Made Man & Woman - Genesis 2:7-25
Nigeria Sign Language - CBT 002, KGH 002, FGH 002",PT17S,0:0:17,17.0
530,7I05efwNjrU,Dialogue - God's Creation (God Made Everything) - Nigeria Sign Language,"God's Creation (God Made Everything) - Genesis 1:1-31, 2:1-3
Nigeria Sign Language - CBT 001, KGH 001, FGH 001",PT6M13S,0:6:13,373.0
531,uANMLHv9304,More Information - God's Creation (God Made Everything) - Nigeria Sign Language,"God's Creation (God Made Everything) - Genesis 1:1-31, 2:1-3
Nigeria Sign Language - CBT 001, KGH 001, FGH 001",PT1M48S,0:1:48,108.0
532,M7mJSKBq_7w,Story - God's Creation (God Made Everything) - Nigeria Sign Language,"God's Creation (God Made Everything) - Genesis 1:1-31, 2:1-3
Nigeria Sign Language - CBT 001, KGH 001, FGH 001",PT6M46S,0:6:46,406.0
533,ReMM51kM52c,Introduction - God's Creation (God Made Everything) - Nigeria Sign Language,"God's Creation (God Made Everything) - Genesis 1:1-31, 2:1-3
Nigeria Sign Language - CBT 001, KGH 001, FGH 001",PT1M45S,0:1:45,105.0
534,zbvOSTCjWyc,Topic - God's Creation (God Made Everything) - Nigeria Sign Language,"God's Creation (God Made Everything) - Genesis 1:1-31, 2:1-3
Nigeria Sign Language - CBT 001, KGH 001, FGH 001",PT17S,0:0:17,17.0
535,rQUlCxZkIYc,Bible timeline Nigeria Sign Language,"Bible Timeline
Nigeria Sign Language - CBT 0, KGH 0, FGH 0, SGH 0",PT13M24S,0:13:24,804.0
